Vehicles,Antennas,Iteration,PathLoss,UnlinkedVehicles,UnusedAntennas
400,50,25,121.798,145,0
400,50,26,122.809,156,1
400,50,27,121.769,144,0
400,50,28,122.332,120,0
400,50,29,122.95,167,2
400,50,30,121.165,143,2
400,50,31,120.903,188,3
400,50,32,121.146,159,3
400,50,33,123.014,143,2
400,50,34,122.101,155,3
400,50,35,121.487,162,3
400,50,36,121.413,165,1
400,50,37,122.233,147,1
400,50,38,121.496,182,2
400,50,39,122.048,154,2
400,50,40,121.396,136,1
400,50,41,121.988,154,2
400,50,42,122.499,162,1
400,50,43,121.127,154,1
400,50,44,121.061,157,1
400,50,45,120.713,162,2
400,50,46,120.827,204,5
400,50,47,121.245,149,1
400,50,48,121.169,175,4
400,50,49,121.508,193,0
400,50,50,122.305,173,2
500,10,1,122.006,397,0
500,10,2,121.887,410,0
500,10,3,122.994,400,0
500,10,4,124.256,408,0
500,10,5,123.726,397,0
500,10,6,122.064,442,0
500,10,7,122.395,412,1
500,10,8,122.46,420,0
500,10,9,122.923,413,0
500,10,10,124.022,403,0
500,10,11,123.248,402,0
500,10,12,122.565,417,0
500,10,13,123.937,432,0
500,10,14,123.837,424,0
500,10,15,123.647,420,0
500,10,16,122.219,415,0
500,10,17,123.082,412,0
500,10,18,124.225,419,0
500,10,19,122.692,407,0
500,10,20,122.526,429,0
500,10,21,122.352,429,1
500,10,22,121.469,388,0
500,10,23,120.65,422,0
500,10,24,122.989,414,0
500,10,25,123.989,403,0
500,10,26,124.336,403,0
500,10,27,121.898,416,0
500,10,28,122.525,408,0
500,10,29,123.503,421,0
500,10,30,123.928,407,0
500,10,31,123.16,417,0
500,10,32,122.974,409,0
500,10,33,123.235,421,0
500,10,34,122.719,416,0
500,10,35,124.485,403,0
500,10,36,121.492,407,0
500,10,37,124.231,421,0
500,10,38,124.428,429,1
500,10,39,126.649,414,0
500,10,40,123.202,404,0
500,10,41,123.023,421,0
500,10,42,122.944,401,0
500,10,43,123.425,430,0
500,10,44,123.869,434,0
500,10,45,122.971,420,0
500,10,46,121.616,428,0
500,10,47,124.256,423,0
500,10,48,123.201,409,0
500,10,49,125.04,415,0
500,10,50,123.967,421,0
500,20,1,121.982,329,0
500,20,2,122.378,321,0
500,20,3,121.776,327,0
500,20,4,123.351,324,0
500,20,5,123.709,337,0
500,20,6,121.984,366,0
500,20,7,123.037,333,0
500,20,8,122.855,333,0
500,20,9,121.954,338,0
500,20,10,122.581,318,1
500,20,11,123.787,349,1
500,20,12,122.409,340,0
500,20,13,123.714,353,0
500,20,14,124.517,331,0
500,20,15,123.459,368,0
500,20,16,123.483,339,0
500,20,17,123.064,367,0
500,20,18,121.863,364,0
500,20,19,122.574,349,0
500,20,20,122.575,339,0
500,20,21,121.705,375,0
500,20,22,122.67,342,0
500,20,23,122.777,339,0
500,20,24,122.919,357,0
500,20,25,121.24,358,0
500,20,26,123.287,343,0
500,20,27,123.488,343,0
500,20,28,122.226,347,0
500,20,29,122.878,320,0
500,20,30,122.92,354,0
500,20,31,122.899,326,0
500,20,32,121.696,355,0
500,20,33,123.485,355,0
500,20,34,122.562,364,0
500,20,35,122.721,358,0
500,20,36,121.274,340,0
500,20,37,121.603,361,0
500,20,38,123.651,324,0
500,20,39,122.209,331,0
500,20,40,121.769,350,0
500,20,41,122.922,335,0
500,20,42,122.846,324,0
500,20,43,121.749,309,0
500,20,44,122.791,361,0
500,20,45,122.284,372,0
500,20,46,122.017,373,1
500,20,47,122.509,332,0
500,20,48,123.484,338,0
500,20,49,121.943,348,0
500,20,50,122.946,322,0
500,30,1,122.156,270,0
500,30,2,122.074,265,0
500,30,3,123.223,259,0
500,30,4,122.689,271,1
500,30,5,121.711,311,0
500,30,6,123.054,280,0
500,30,7,122.053,279,2
500,30,8,123.401,284,0
500,30,9,124.024,265,0
500,30,10,122.265,289,0
500,30,11,123.031,269,1
500,30,12,123.325,295,0
500,30,13,122.497,289,1
500,30,14,121.812,290,0
500,30,15,122.357,288,0
500,30,16,121.992,312,0
500,30,17,121.11,259,0
500,30,18,121.299,284,0
500,30,19,122.187,288,1
500,30,20,122.532,317,1
500,30,21,123.354,271,0
500,30,22,121.914,309,1
500,30,23,121.772,289,0
500,30,24,121.388,297,1
500,30,25,123.239,280,0
500,30,26,121.663,264,0
500,30,27,122.813,302,0
500,30,28,122.989,291,0
500,30,29,122.115,299,1
500,30,30,122.249,280,1
500,30,31,122.169,307,0
500,30,32,121.483,309,0
500,30,33,122.016,287,0
500,30,34,122.339,271,0
500,30,35,122.642,275,0
500,30,36,123.157,283,0
500,30,37,122.944,276,0
500,30,38,121.493,288,0
500,30,39,123.083,290,0
500,30,40,121.609,299,0
500,30,41,122.141,280,1
500,30,42,121.243,276,0
500,30,43,121.168,291,1
500,30,44,122.319,257,0
500,30,45,122.813,280,0
500,30,46,121.709,301,0
500,30,47,122.576,285,0
500,30,48,122.73,245,0
500,30,49,121.119,295,0
500,30,50,122.958,297,0
500,40,1,122.001,248,1
500,40,2,122.013,224,2
500,40,3,121.035,226,0
500,40,4,122.814,236,0
500,40,5,122.359,256,0
500,40,6,122.361,235,1
500,40,7,122.445,205,0
500,40,8,123.137,270,0
500,40,9,121.221,261,0
500,40,10,121.883,249,0
500,40,11,122.119,237,1
500,40,12,122.138,239,1
500,40,13,122.456,277,1
500,40,14,122.558,240,1
500,40,15,121.719,260,0
500,40,16,121.786,198,1
500,40,17,120.977,254,1
500,40,18,121.361,243,0
500,40,19,121.716,236,0
500,40,20,122.875,268,0
500,40,21,122.423,210,0
500,40,22,122.379,237,0
500,40,23,122.072,237,1
500,40,24,122.589,244,0
500,40,25,122.057,248,0
500,40,26,121.622,239,0
500,40,27,122.4,239,1
500,40,28,122.53,243,1
500,40,29,123.265,214,0
500,40,30,122.475,240,0
500,40,31,122.632,214,0
500,40,32,122.823,235,1
500,40,33,122.148,243,0
500,40,34,122.412,230,1
500,40,35,121.446,235,1
500,40,36,122.306,286,1
500,40,37,122.257,239,0
500,40,38,122.247,272,2
500,40,39,121.001,263,1
500,40,40,122.926,226,1
500,40,41,121.417,225,0
500,40,42,121.501,261,0
500,40,43,121.754,237,2
500,40,44,121.711,215,1
500,40,45,122.634,256,2
500,40,46,121.681,225,1
500,40,47,122.621,239,0
500,40,48,122.777,236,0
500,40,49,122.462,247,0
500,40,50,122.137,283,2
500,50,1,121.719,172,0
500,50,2,121.954,187,1
500,50,3,121.554,195,1
500,50,4,121.456,210,0
500,50,5,122.155,189,0
500,50,6,122.052,167,0
500,50,7,122.294,191,1
500,50,8,121.571,184,1
500,50,9,122.321,176,0
500,50,10,122.042,182,1
500,50,11,121.449,191,1
500,50,12,121.221,204,2
500,50,13,122.23,178,1
500,50,14,121.595,206,0
500,50,15,121.609,194,2
500,50,16,121.754,183,4
500,50,17,122.595,193,1
500,50,18,121.457,187,0
500,50,19,121.617,179,3
500,50,20,121.369,209,1
500,50,21,122.367,180,1
500,50,22,121.17,223,0
500,50,23,120.985,203,2
500,50,24,121.323,196,1
500,50,25,121.687,201,1
500,50,26,121.765,205,0
500,50,27,121.591,203,3
500,50,28,122.687,198,1
500,50,29,121.199,175,0
500,50,30,121.977,224,3
500,50,31,120.824,183,0
500,50,32,122.083,195,0
500,50,33,120.85,197,0
500,50,34,122.409,185,0
500,50,35,121.591,175,0
500,50,36,122.078,170,0
500,50,37,121.324,178,1
500,50,38,121.323,196,0
500,50,39,122.016,188,0
500,50,40,121.759,166,0
500,50,41,120.844,216,1
500,50,42,121.633,211,2
500,50,43,122.204,176,0
500,50,44,121.714,198,0
500,50,45,121.223,222,1
500,50,46,121.954,192,2
500,50,47,121.621,206,0
500,50,48,121.522,187,0
500,50,49,121.082,207,0
500,50,50,120.603,188,1
