Vehicles,Antennas,Iteration,PathLoss,UnlinkedVehicles,UnusedAntennas
100,50,26,120.007,48,22
100,50,27,121.753,41,18
100,50,28,123.101,41,16
100,50,29,122.689,37,17
100,50,30,121.728,37,14
100,50,31,122.94,35,16
100,50,32,122.148,35,14
100,50,33,122.302,46,18
100,50,34,121.962,42,17
100,50,35,121.056,38,15
100,50,36,123.126,38,18
100,50,37,122.783,41,17
100,50,38,122.926,34,14
100,50,39,121.322,42,17
100,50,40,121.705,35,17
100,50,41,122.257,42,16
100,50,42,121.804,35,12
100,50,43,121.497,43,15
100,50,44,121.934,37,16
100,50,45,120.563,40,18
100,50,46,120.941,43,15
100,50,47,121.155,41,22
100,50,48,122.061,47,21
100,50,49,120.71,41,16
100,50,50,121.105,43,17
200,10,1,124.13,163,1
200,10,2,123.183,166,0
200,10,3,123.574,167,0
200,10,4,122.717,165,0
200,10,5,122.184,163,0
200,10,6,123.817,158,0
200,10,7,125.67,173,1
200,10,8,122.95,151,0
200,10,9,123.381,167,0
200,10,10,123.43,163,0
200,10,11,124.155,167,0
200,10,12,125.296,167,0
200,10,13,123.641,163,0
200,10,14,122.658,173,0
200,10,15,126.885,168,1
200,10,16,122.757,162,0
200,10,17,124.369,172,1
200,10,18,123.485,171,1
200,10,19,122.933,156,0
200,10,20,121.614,180,2
200,10,21,123.16,168,0
200,10,22,125.6,166,0
200,10,23,123.583,179,1
200,10,24,122.817,168,0
200,10,25,123.052,166,1
200,10,26,121.357,168,1
200,10,27,123.7,154,0
200,10,28,123.703,172,1
200,10,29,121.505,157,0
200,10,30,121.933,165,0
200,10,31,124.732,163,0
200,10,32,123.346,172,2
200,10,33,122.904,167,0
200,10,34,122.802,169,1
200,10,35,124.484,162,0
200,10,36,122.121,176,0
200,10,37,122.624,165,0
200,10,38,122.974,158,0
200,10,39,123.4,173,0
200,10,40,123.701,158,0
200,10,41,122.655,155,1
200,10,42,124.846,154,0
200,10,43,121.994,165,1
200,10,44,124.213,167,0
200,10,45,123.961,176,1
200,10,46,123.501,166,0
200,10,47,124.121,156,0
200,10,48,121.213,157,0
200,10,49,125.156,165,0
200,10,50,123.543,170,1
200,20,1,120.495,142,0
200,20,2,121.964,145,2
200,20,3,122.942,149,1
200,20,4,123.307,139,4
200,20,5,121.685,141,1
200,20,6,122.56,136,3
200,20,7,123.292,128,0
200,20,8,124.11,126,0
200,20,9,122.604,122,1
200,20,10,123.711,146,2
200,20,11,123.251,126,1
200,20,12,122.42,143,1
200,20,13,124.967,122,0
200,20,14,121.466,130,0
200,20,15,123.029,127,1
200,20,16,123.827,139,0
200,20,17,121.613,139,1
200,20,18,120.927,131,0
200,20,19,121.499,134,1
200,20,20,122.177,129,0
200,20,21,123.308,137,1
200,20,22,121.596,119,1
200,20,23,123.985,130,1
200,20,24,122.59,134,2
200,20,25,122.245,146,1
200,20,26,122.706,141,2
200,20,27,122.527,137,1
200,20,28,123.888,123,1
200,20,29,121.912,141,1
200,20,30,121.184,138,0
200,20,31,122.614,142,2
200,20,32,122.191,136,1
200,20,33,124.001,128,0
200,20,34,123.563,139,0
200,20,35,124.23,136,2
200,20,36,123.256,150,0
200,20,37,123.572,137,1
200,20,38,122.421,131,2
200,20,39,122.831,143,2
200,20,40,121.902,140,3
200,20,41,124.109,138,0
200,20,42,123.611,131,2
200,20,43,122.793,132,1
200,20,44,123.269,123,0
200,20,45,123.908,143,2
200,20,46,122.574,143,0
200,20,47,121.984,146,0
200,20,48,121.78,132,1
200,20,49,125.298,125,2
200,20,50,123.785,124,0
200,30,1,122.735,120,1
200,30,2,122.567,118,4
200,30,3,121.886,105,0
200,30,4,122.153,106,2
200,30,5,121.834,111,2
200,30,6,120.91,135,5
200,30,7,121.925,122,5
200,30,8,122.873,114,3
200,30,9,124.603,124,3
200,30,10,122.169,111,2
200,30,11,121.616,101,3
200,30,12,122.865,100,4
200,30,13,121.637,104,2
200,30,14,122.826,124,7
200,30,15,122.727,105,2
200,30,16,123.151,118,2
200,30,17,121.742,109,1
200,30,18,123.912,109,1
200,30,19,122.548,118,1
200,30,20,123.608,116,3
200,30,21,121.982,112,4
200,30,22,123.04,97,4
200,30,23,122.193,92,1
200,30,24,122.156,106,2
200,30,25,120.898,126,3
200,30,26,122.419,105,1
200,30,27,122.698,110,3
200,30,28,121.381,92,1
200,30,29,122.535,117,2
200,30,30,122.894,111,3
200,30,31,120.219,116,2
200,30,32,121.399,108,4
200,30,33,121.968,116,2
200,30,34,121.762,109,2
200,30,35,123.074,127,5
200,30,36,121.979,110,4
200,30,37,122.823,106,2
200,30,38,123.15,113,6
200,30,39,124.098,120,3
200,30,40,122.702,109,3
200,30,41,121.57,121,4
200,30,42,124.624,110,4
200,30,43,124.15,106,2
200,30,44,122.01,102,1
200,30,45,121.597,114,2
200,30,46,120.023,116,2
200,30,47,121.908,107,0
200,30,48,119.753,121,5
200,30,49,123.258,127,3
200,30,50,121.162,111,2
200,40,1,119.793,98,5
200,40,2,122.858,89,6
200,40,3,122.152,95,5
200,40,4,120.596,101,6
200,40,5,121.168,90,3
200,40,6,123.674,118,8
200,40,7,121.62,95,5
200,40,8,123.82,97,7
200,40,9,122.566,95,4
200,40,10,122.886,98,6
200,40,11,121.311,108,6
200,40,12,122.091,97,5
200,40,13,118.673,108,4
200,40,14,122.222,94,4
200,40,15,121.467,101,6
200,40,16,122.236,86,2
200,40,17,121.627,108,5
200,40,18,121.821,99,3
200,40,19,122.433,98,4
200,40,20,122.455,91,2
200,40,21,119.285,100,3
200,40,22,122.001,102,2
200,40,23,122.318,105,7
200,40,24,122.842,99,4
200,40,25,123.064,92,5
200,40,26,122.964,92,6
200,40,27,123.774,96,4
200,40,28,122.174,80,0
200,40,29,121.818,117,8
200,40,30,123.508,96,4
200,40,31,122.237,104,5
200,40,32,121.841,83,3
200,40,33,122.491,88,3
200,40,34,122.907,82,4
200,40,35,123.066,94,2
200,40,36,120.797,94,3
200,40,37,122.845,81,5
200,40,38,121.361,95,1
200,40,39,121.508,99,6
200,40,40,121.607,102,5
200,40,41,122.614,91,5
200,40,42,122.623,93,4
200,40,43,121.825,94,2
200,40,44,121.569,98,4
200,40,45,123.256,82,1
200,40,46,120.172,99,4
200,40,47,122.459,77,1
200,40,48,121.708,91,5
200,40,49,122.488,86,8
200,40,50,119.918,102,5
200,50,1,121.718,64,5
200,50,2,121.721,77,7
200,50,3,121.115,75,7
200,50,4,122.257,77,6
200,50,5,121.597,82,8
200,50,6,122.706,72,4
200,50,7,122.126,65,5
200,50,8,120.834,84,7
200,50,9,121.881,66,8
200,50,10,121.163,93,8
200,50,11,122.373,64,7
200,50,12,122.935,67,4
200,50,13,121.78,72,9
200,50,14,121.336,67,7
200,50,15,121.756,81,10
200,50,16,121.36,100,9
200,50,17,121.667,89,9
200,50,18,120.937,84,8
200,50,19,121.234,79,10
200,50,20,123.47,80,4
200,50,21,121.696,68,10
200,50,22,121.812,89,9
200,50,23,122.348,65,4
200,50,24,121.081,77,4
200,50,25,120.638,84,8
200,50,26,122.166,57,6
200,50,27,123.281,67,3
200,50,28,122.22,75,7
200,50,29,123.242,82,8
200,50,30,121.874,75,2
200,50,31,122.472,53,4
200,50,32,123.093,92,11
200,50,33,121.244,79,7
200,50,34,122.156,79,6
200,50,35,122.072,62,8
200,50,36,121.524,61,4
200,50,37,124.093,64,3
200,50,38,120.563,69,4
200,50,39,121.911,64,2
200,50,40,122.316,73,5
200,50,41,122.394,80,6
200,50,42,121.904,74,2
200,50,43,120.846,89,8
200,50,44,121.397,89,7
200,50,45,122.458,83,6
200,50,46,121.972,77,7
200,50,47,121.111,72,4
200,50,48,119.389,76,7
200,50,49,122.536,74,11
200,50,50,121.767,84,8
300,10,1,121.437,239,0
300,10,2,125.846,246,0
300,10,3,123.219,249,0
300,10,4,122.949,244,0
300,10,5,121.949,255,0
300,10,6,124.016,249,1
300,10,7,123.183,253,0
300,10,8,122.066,247,0
300,10,9,124.296,236,0
300,10,10,122.338,248,0
300,10,11,123.507,250,0
300,10,12,123.194,238,0
300,10,13,125.389,241,0
300,10,14,123.543,247,0
300,10,15,124.998,237,1
300,10,16,123.295,231,0
300,10,17,124.619,249,0
300,10,18,121.612,260,1
300,10,19,122.832,239,0
300,10,20,123.527,258,0
300,10,21,124.066,253,0
300,10,22,125.357,244,0
300,10,23,121.778,252,0
300,10,24,124.682,244,0
300,10,25,122.378,259,0
300,10,26,125.083,249,1
300,10,27,124.258,251,0
300,10,28,122.488,241,0
300,10,29,123.826,236,0
300,10,30,122.252,243,0
300,10,31,123.601,255,0
300,10,32,125.973,253,0
300,10,33,123.114,257,1
300,10,34,122.201,256,0
300,10,35,122.659,225,0
300,10,36,122.36,247,1
300,10,37,123.562,260,1
300,10,38,123.804,238,0
300,10,39,124.933,235,0
300,10,40,124.041,247,0
300,10,41,122.859,242,0
300,10,42,124.098,252,0
300,10,43,122.154,242,1
300,10,44,123.691,241,0
300,10,45,122.884,243,0
300,10,46,126.03,248,0
300,10,47,123.099,244,0
300,10,48,124.47,247,0
300,10,49,123.185,265,0
300,10,50,123.314,249,1
300,20,1,123.192,205,0
300,20,2,124.588,197,1
300,20,3,122.76,213,1
300,20,4,122.976,206,1
300,20,5,122.581,194,0
300,20,6,121.415,212,0
300,20,7,122.553,226,1
300,20,8,121.245,207,0
300,20,9,123.405,197,0
300,20,10,120.903,191,0
300,20,11,124.359,202,0
300,20,12,121.92,214,0
300,20,13,122.337,206,0
300,20,14,122.149,233,2
300,20,15,121.972,203,0
300,20,16,124.293,200,0
300,20,17,122.93,207,0
300,20,18,124.543,202,0
300,20,19,122.018,205,0
300,20,20,122.242,200,1
300,20,21,122.948,197,1
300,20,22,124.205,212,0
300,20,23,123.078,210,0
300,20,24,123.576,214,1
300,20,25,123.947,225,0
300,20,26,123.616,185,0
300,20,27,122.565,206,1
300,20,28,122.869,215,0
300,20,29,122.891,205,1
300,20,30,122.451,188,0
300,20,31,123.14,206,0
300,20,32,123.77,196,0
300,20,33,122.794,221,2
300,20,34,123.779,223,0
300,20,35,122.645,213,1
300,20,36,122.083,200,0
300,20,37,121.587,198,0
300,20,38,123.339,207,0
300,20,39,122.811,211,0
300,20,40,122.194,219,1
300,20,41,120.514,205,0
300,20,42,122.595,212,0
300,20,43,124.404,196,0
300,20,44,122.601,218,1
300,20,45,123.702,202,0
300,20,46,123.556,216,0
300,20,47,119.978,208,0
300,20,48,123.105,208,0
300,20,49,122.992,216,2
300,20,50,122.817,196,0
300,30,1,122.317,163,1
300,30,2,122.162,174,0
300,30,3,123.928,181,1
300,30,4,120.807,165,1
300,30,5,122.235,170,2
300,30,6,123.452,169,3
300,30,7,121.328,169,0
300,30,8,122.661,147,0
300,30,9,123.483,180,1
300,30,10,122.256,148,1
300,30,11,121.195,162,3
300,30,12,122.344,170,0
300,30,13,122.147,181,2
300,30,14,122.377,167,0
300,30,15,121.085,168,0
300,30,16,122.624,158,0
300,30,17,122.377,155,1
300,30,18,122.056,175,1
300,30,19,122.044,175,0
300,30,20,123.195,199,1
300,30,21,123.612,160,0
300,30,22,124.253,168,0
300,30,23,122.395,175,2
300,30,24,121.602,153,0
300,30,25,122.111,181,2
300,30,26,121.12,174,0
300,30,27,122.961,188,2
300,30,28,122.753,179,0
300,30,29,122.768,171,0
300,30,30,121.99,181,1
300,30,31,123.152,182,1
300,30,32,122.334,161,1
300,30,33,123.379,162,0
300,30,34,123.04,164,1
300,30,35,120.976,186,1
300,30,36,122.661,171,0
300,30,37,121.943,144,0
300,30,38,121.455,153,2
300,30,39,122.656,168,0
300,30,40,122.27,168,0
300,30,41,122.572,190,0
300,30,42,122.953,161,1
300,30,43,122.228,170,0
300,30,44,121.731,154,1
300,30,45,121.576,167,0
300,30,46,121.3,188,2
300,30,47,122.881,183,0
300,30,48,121.993,166,3
300,30,49,123.358,163,0
300,30,50,121.279,174,2
300,40,1,122.223,140,2
300,40,2,122.177,133,0
300,40,3,123.069,157,3
300,40,4,121.094,137,0
300,40,5,122.396,154,3
300,40,6,122.2,136,3
300,40,7,122.189,143,1
300,40,8,122.478,144,1
300,40,9,121.735,142,1
300,40,10,121.574,150,1
300,40,11,121.286,136,0
300,40,12,123.17,138,1
300,40,13,122.686,151,0
300,40,14,122.203,152,1
300,40,15,121.908,147,1
300,40,16,122.267,150,2
300,40,17,123.621,140,1
300,40,18,123.748,130,1
300,40,19,121.718,151,2
300,40,20,121.133,165,1
300,40,21,121.88,139,3
300,40,22,122.198,155,3
300,40,23,123.241,149,3
300,40,24,122.087,151,0
300,40,25,121.708,129,0
300,40,26,121.118,131,2
300,40,27,121.702,146,2
300,40,28,122.878,122,1
300,40,29,121.996,133,1
300,40,30,120.529,154,3
300,40,31,122.212,147,3
300,40,32,121.937,161,0
300,40,33,121.468,144,2
300,40,34,121.803,132,2
300,40,35,121.854,141,5
300,40,36,122.718,138,0
300,40,37,121.09,152,3
300,40,38,120.611,168,3
300,40,39,121.672,151,2
300,40,40,121.854,141,0
300,40,41,120.886,157,1
300,40,42,121.499,147,0
300,40,43,122.405,124,0
300,40,44,121.679,122,0
300,40,45,120.452,131,1
300,40,46,122.241,141,0
300,40,47,121.168,137,1
300,40,48,122.883,152,1
300,40,49,122.019,141,1
300,40,50,121.143,127,0
300,50,1,121.602,113,3
300,50,2,121.044,114,8
300,50,3,122.412,95,1
300,50,4,122.097,129,5
300,50,5,121.929,122,7
300,50,6,121.714,106,0
300,50,7,122.654,112,0
300,50,8,121.465,127,1
300,50,9,122.602,100,1
300,50,10,122.217,119,4
300,50,11,121.845,114,2
300,50,12,123.621,131,3
300,50,13,121.187,127,4
300,50,14,121.516,107,4
300,50,15,120.838,106,2
300,50,16,121.487,111,3
300,50,17,121.871,119,2
300,50,18,121.379,106,2
300,50,19,120.434,123,1
300,50,20,121.477,110,2
300,50,21,121.319,114,1
300,50,22,122.004,105,2
300,50,23,121.884,112,5
300,50,24,122.084,98,1
300,50,25,122.002,131,4
300,50,26,122.086,123,5
300,50,27,123.069,107,4
300,50,28,120.994,124,2
300,50,29,120.878,125,1
300,50,30,122.959,118,4
300,50,31,123.231,116,2
300,50,32,120.838,123,0
300,50,33,122.122,128,4
300,50,34,121.836,120,6
300,50,35,121.97,118,4
300,50,36,121.761,124,0
300,50,37,121.268,143,6
300,50,38,121.448,112,1
300,50,39,121.961,103,4
300,50,40,121.894,113,2
300,50,41,122.223,117,2
300,50,42,120.764,128,3
300,50,43,120.691,108,1
300,50,44,122.144,122,0
300,50,45,120.736,129,6
300,50,46,120.39,111,2
300,50,47,122.697,123,5
300,50,48,121.328,131,2
300,50,49,122.341,120,4
300,50,50,120.415,117,0
400,10,1,124.958,332,0
400,10,2,124.107,336,0
400,10,3,121.975,330,0
400,10,4,122.386,337,0
400,10,5,123.966,333,0
400,10,6,123.295,316,0
400,10,7,122.729,339,0
400,10,8,122.002,334,0
400,10,9,123.891,350,0
400,10,10,123.883,334,0
400,10,11,122.758,341,0
400,10,12,124.695,327,0
400,10,13,124.504,348,0
400,10,14,122.649,328,0
400,10,15,122.427,325,0
400,10,16,124.975,332,0
400,10,17,121.968,326,0
400,10,18,125.277,332,0
400,10,19,124.281,336,0
400,10,20,123.742,345,0
400,10,21,122.829,352,0
400,10,22,123.427,321,0
400,10,23,122.478,327,0
400,10,24,123.079,355,0
400,10,25,123.68,335,0
400,10,26,124.27,330,0
400,10,27,121.914,334,0
400,10,28,125.817,326,0
400,10,29,124.635,323,0
400,10,30,124.567,314,0
400,10,31,123.289,336,0
400,10,32,124.539,310,0
400,10,33,124.708,350,0
400,10,34,123.601,328,0
400,10,35,122.352,327,0
400,10,36,122.344,347,0
400,10,37,124.889,339,0
400,10,38,123.276,342,0
400,10,39,122.665,324,0
400,10,40,123.953,337,1
400,10,41,123.659,325,0
400,10,42,122.351,323,0
400,10,43,123.301,338,0
400,10,44,122.138,327,0
400,10,45,121.494,332,0
400,10,46,121.918,337,0
400,10,47,121.559,325,0
400,10,48,123.574,337,0
400,10,49,124.031,326,0
400,10,50,122.528,324,0
400,20,1,123.712,282,0
400,20,2,122.792,280,0
400,20,3,122.703,266,0
400,20,4,123.385,280,0
400,20,5,122.066,279,0
400,20,6,122.498,266,0
400,20,7,123.031,257,0
400,20,8,122.166,273,1
400,20,9,122.397,262,0
400,20,10,121.738,281,0
400,20,11,125.055,284,1
400,20,12,123.6,265,0
400,20,13,120.8,282,0
400,20,14,123.139,276,0
400,20,15,123.638,291,0
400,20,16,123.102,278,2
400,20,17,122.306,286,0
400,20,18,123.027,269,0
400,20,19,121.893,279,0
400,20,20,123.827,266,1
400,20,21,122.853,268,1
400,20,22,123.551,271,0
400,20,23,122.841,294,0
400,20,24,123.311,272,0
400,20,25,122.705,277,0
400,20,26,123.671,286,0
400,20,27,122.705,262,0
400,20,28,122.32,287,0
400,20,29,123.01,269,0
400,20,30,121.359,286,0
400,20,31,123.814,268,0
400,20,32,122.641,266,0
400,20,33,123.822,284,0
400,20,34,123.515,266,0
400,20,35,122.434,289,0
400,20,36,122.994,260,0
400,20,37,122.194,268,0
400,20,38,123.115,270,0
400,20,39,121.93,264,0
400,20,40,121.853,272,0
400,20,41,123.421,262,0
400,20,42,123.117,260,0
400,20,43,123.785,264,0
400,20,44,123.447,271,0
400,20,45,121.34,275,0
400,20,46,124.483,264,0
400,20,47,121.501,264,1
400,20,48,123.369,268,0
400,20,49,122.748,251,0
400,20,50,122.023,290,0
400,30,1,122.027,226,1
400,30,2,122.086,246,0
400,30,3,121.549,250,3
400,30,4,122.991,226,0
400,30,5,122.767,218,1
400,30,6,121.544,221,0
400,30,7,122.476,256,1
400,30,8,121.898,249,0
400,30,9,123.114,212,0
400,30,10,122.428,228,0
400,30,11,121.431,204,0
400,30,12,124.091,194,0
400,30,13,123.136,242,0
400,30,14,122.313,228,1
400,30,15,123.168,204,0
400,30,16,121.863,236,2
400,30,17,121.411,240,1
400,30,18,122.602,240,0
400,30,19,124.541,205,0
400,30,20,122.148,230,2
400,30,21,121.923,240,0
400,30,22,123.019,235,1
400,30,23,122.252,220,0
400,30,24,122.262,229,0
400,30,25,121.564,207,0
400,30,26,121.994,233,0
400,30,27,122.1,210,0
400,30,28,123.919,233,0
400,30,29,121.54,225,0
400,30,30,122.323,212,0
400,30,31,122.399,227,0
400,30,32,123.718,227,0
400,30,33,123.42,223,0
400,30,34,122.609,241,1
400,30,35,123.502,218,0
400,30,36,123.163,238,0
400,30,37,122.776,210,0
400,30,38,123.781,227,0
400,30,39,122.292,234,1
400,30,40,122.647,242,1
400,30,41,123.686,232,0
400,30,42,121.617,215,0
400,30,43,122.942,223,0
400,30,44,122.768,222,0
400,30,45,120.646,254,0
400,30,46,121.994,269,1
400,30,47,122.519,234,0
400,30,48,122.529,216,0
400,30,49,122.628,254,2
400,30,50,122.266,224,1
400,40,1,122.746,189,0
400,40,2,121.815,188,2
400,40,3,123.314,193,1
400,40,4,121.797,179,2
400,40,5,121.837,187,1
400,40,6,121.762,203,2
400,40,7,120.546,223,0
400,40,8,122.357,191,1
400,40,9,120.258,218,0
400,40,10,122.049,194,0
400,40,11,121.66,186,0
400,40,12,121.514,188,0
400,40,13,121.649,182,1
400,40,14,121.753,179,0
400,40,15,121.59,200,0
400,40,16,121.655,177,2
400,40,17,122.696,192,1
400,40,18,122.575,201,1
400,40,19,122.157,164,1
400,40,20,121.149,187,1
400,40,21,121.465,189,0
400,40,22,120.948,213,1
400,40,23,121.799,170,1
400,40,24,121.865,185,1
400,40,25,122.499,185,0
400,40,26,122.457,167,0
400,40,27,120.806,167,0
400,40,28,122.222,183,0
400,40,29,121.768,187,0
400,40,30,120.955,218,0
400,40,31,123.503,177,2
400,40,32,121.954,175,0
400,40,33,121.026,190,0
400,40,34,121.442,163,1
400,40,35,123.188,184,2
400,40,36,122.242,204,1
400,40,37,122.281,176,0
400,40,38,122.462,187,2
400,40,39,121.719,185,1
400,40,40,121.703,173,0
400,40,41,120.51,200,0
400,40,42,122.858,181,0
400,40,43,123.711,213,1
400,40,44,122.424,194,0
400,40,45,122.134,218,2
400,40,46,122.019,191,3
400,40,47,122.16,190,1
400,40,48,121.85,190,2
400,40,49,122.086,165,0
400,40,50,122.489,219,3
400,50,1,120.833,150,2
400,50,2,122.163,159,2
400,50,3,120.21,176,2
400,50,4,122.297,154,1
400,50,5,120.935,152,1
400,50,6,123.337,153,1
400,50,7,121.465,136,0
400,50,8,120.736,198,1
400,50,9,122.107,148,0
400,50,10,120.638,174,1
400,50,11,121.371,170,1
400,50,12,120.961,162,2
400,50,13,121.237,142,0
400,50,14,120.71,149,1
400,50,15,121.74,153,0
400,50,16,121.545,153,1
400,50,17,122.459,159,1
400,50,18,122.287,132,2
400,50,19,120.212,160,0
400,50,20,120.775,173,1
400,50,21,121.808,175,2
400,50,22,120.964,152,1
400,50,23,122.581,148,1
400,50,24,121.535,158,3
400,50,25,121.79,142,2
400,50,26,122.186,160,4
400,50,27,120.614,150,1
400,50,28,122.577,152,1
400,50,29,120.834,199,2
400,50,30,121.323,149,1
400,50,31,120.857,152,0
400,50,32,121.808,159,1
400,50,33,121.683,158,2
400,50,34,123.681,174,3
400,50,35,122.328,159,2
400,50,36,120.948,155,0
400,50,37,120.831,146,4
400,50,38,121.101,175,2
400,50,39,121.563,180,0
400,50,40,121.113,167,1
