Vehicles,Antennas,Iteration,PathLoss,UnlinkedVehicles,UnusedAntennas
400,50,35,123.278,148,3
400,50,36,121.078,171,2
400,50,37,121.09,155,1
400,50,38,121.605,163,0
400,50,39,121.373,169,1
400,50,40,120.362,158,2
400,50,41,121.873,156,2
400,50,42,121.481,145,2
400,50,43,121.975,160,3
400,50,44,122.111,147,0
400,50,45,121.771,176,4
400,50,46,121.154,126,1
400,50,47,121.993,163,0
400,50,48,121.609,175,1
400,50,49,121.94,149,1
400,50,50,122.294,169,3
500,10,1,124.017,418,0
500,10,2,122.168,433,0
500,10,3,124.319,398,0
500,10,4,121.754,420,0
500,10,5,123.466,410,0
500,10,6,122.691,426,0
500,10,7,123.741,432,0
500,10,8,123.262,420,0
500,10,9,122.321,420,0
500,10,10,121.376,425,0
500,10,11,124.68,411,0
500,10,12,122.489,413,0
500,10,13,124.88,416,0
500,10,14,123.848,416,0
500,10,15,122.358,411,0
500,10,16,121.792,402,0
500,10,17,123.026,394,0
500,10,18,122.697,415,0
500,10,19,123.124,404,0
500,10,20,122.654,414,0
500,10,21,121.975,422,0
500,10,22,124.001,410,0
500,10,23,122.724,409,0
500,10,24,122.815,422,0
500,10,25,123.031,404,0
500,10,26,121.505,436,0
500,10,27,125.368,399,0
500,10,28,123.98,412,0
500,10,29,124.144,403,0
500,10,30,123.491,396,0
500,10,31,123.181,408,0
500,10,32,122.741,416,0
500,10,33,124.542,397,0
500,10,34,123.761,410,0
500,10,35,122.817,406,0
500,10,36,124.82,430,0
500,10,37,123.921,413,0
500,10,38,122.633,407,0
500,10,39,121.327,417,0
500,10,40,122.813,427,0
500,10,41,122.707,428,0
500,10,42,121.949,408,0
500,10,43,122.996,418,0
500,10,44,122.929,408,0
500,10,45,120.943,412,0
500,10,46,124.423,428,0
500,10,47,123.436,413,0
500,10,48,121.952,427,0
500,10,49,121.957,417,0
500,10,50,122.841,395,0
500,20,1,123.354,336,0
500,20,2,123.512,345,0
500,20,3,122.662,348,0
500,20,4,122.074,379,1
500,20,5,121.71,361,0
500,20,6,122.731,326,0
500,20,7,123.827,365,0
500,20,8,122.261,360,0
500,20,9,123.814,345,0
500,20,10,122.146,334,0
500,20,11,122.49,364,1
500,20,12,122.673,334,0
500,20,13,123.059,352,1
500,20,14,122.485,361,0
500,20,15,123.426,343,0
500,20,16,122.299,346,0
500,20,17,121.677,356,0
500,20,18,122.628,311,0
500,20,19,123.52,360,0
500,20,20,122.982,339,0
500,20,21,122.844,350,1
500,20,22,120.464,366,0
500,20,23,122.574,331,0
500,20,24,121.486,349,0
500,20,25,123.381,349,0
500,20,26,122.836,335,0
500,20,27,122.124,338,0
500,20,28,121.483,354,0
500,20,29,122.016,332,0
500,20,30,123.519,363,0
500,20,31,123.859,360,0
500,20,32,123.757,312,0
500,20,33,123.111,347,0
500,20,34,123.122,342,0
500,20,35,123.013,357,0
500,20,36,121.862,347,0
500,20,37,123.302,345,0
500,20,38,122.406,365,0
500,20,39,122.065,327,0
500,20,40,123.561,349,0
500,20,41,122.769,324,0
500,20,42,123.284,347,0
500,20,43,121.923,346,0
500,20,44,125.058,320,0
500,20,45,122.32,350,0
500,20,46,122.859,339,0
500,20,47,122.708,355,0
500,20,48,123.526,376,1
500,20,49,123.228,364,0
500,20,50,123.506,334,0
500,30,1,122.878,279,0
500,30,2,123.422,292,0
500,30,3,122.227,300,0
500,30,4,123.467,288,0
500,30,5,122.099,302,1
500,30,6,121.974,287,0
500,30,7,123.457,287,0
500,30,8,124.033,273,0
500,30,9,122.35,281,1
500,30,10,122.34,278,0
500,30,11,122.7,302,1
500,30,12,123.645,254,0
500,30,13,123.077,284,1
500,30,14,121.759,315,0
500,30,15,121.714,287,0
500,30,16,122.262,297,0
500,30,17,121.496,278,0
500,30,18,121.52,281,0
500,30,19,122.326,289,0
500,30,20,121.242,287,0
500,30,21,122.229,301,0
500,30,22,121.94,298,1
500,30,23,124.512,295,0
500,30,24,121.953,285,0
500,30,25,122.11,300,1
500,30,26,121.892,271,0
500,30,27,123.551,287,0
500,30,28,121.8,273,0
500,30,29,123.07,270,0
500,30,30,122.318,275,0
500,30,31,121.641,280,0
500,30,32,122.723,296,1
500,30,33,122.284,276,0
500,30,34,121.874,284,0
500,30,35,121.819,298,1
500,30,36,123.1,278,0
500,30,37,121.397,269,0
500,30,38,122.885,290,0
500,30,39,122.379,309,0
500,30,40,122.224,280,0
500,30,41,122.119,291,0
500,30,42,122.654,273,0
500,30,43,122.053,304,1
500,30,44,121.627,309,0
500,30,45,122.206,295,0
500,30,46,122.196,267,0
500,30,47,123.167,284,0
500,30,48,122.487,265,1
500,30,49,121.244,287,0
500,30,50,123.473,274,0
500,40,1,121.575,232,0
500,40,2,121.546,240,0
500,40,3,123.617,222,0
500,40,4,121.313,240,0
500,40,5,122.184,252,0
500,40,6,121.865,218,3
500,40,7,123.247,262,1
500,40,8,122.439,229,0
500,40,9,120.153,256,0
500,40,10,122.067,248,2
500,40,11,121.834,261,1
500,40,12,121.327,249,1
500,40,13,121.894,234,1
500,40,14,122.362,233,0
500,40,15,122.528,242,0
500,40,16,122.356,222,1
500,40,17,121.689,211,0
500,40,18,122.816,230,0
500,40,19,121.146,250,1
500,40,20,121.895,256,1
500,40,21,122.925,218,1
500,40,22,122.849,230,1
500,40,23,122.191,235,0
500,40,24,123.615,231,0
500,40,25,121.663,248,0
500,40,26,123.898,264,2
500,40,27,122.381,223,0
500,40,28,121.43,220,0
500,40,29,121.346,199,0
500,40,30,120.683,259,1
500,40,31,123.363,234,0
500,40,32,121.767,247,0
500,40,33,122.076,211,0
500,40,34,120.988,256,2
500,40,35,122.831,219,1
500,40,36,121.454,246,0
500,40,37,122.492,264,1
500,40,38,122.289,221,1
500,40,39,121.044,238,0
500,40,40,122.328,223,1
500,40,41,122.463,220,0
500,40,42,121.959,224,0
500,40,43,122.508,230,0
500,40,44,121.256,264,1
500,40,45,121.436,258,1
500,40,46,121.923,214,0
500,40,47,122.023,205,0
500,40,48,122.323,243,1
500,40,49,121.528,250,0
500,40,50,122.375,218,2
500,50,1,122.041,190,0
500,50,2,122.823,215,1
500,50,3,122.951,164,0
500,50,4,120.722,211,2
500,50,5,121.847,192,1
500,50,6,121.786,207,0
500,50,7,121.582,196,1
500,50,8,120.855,192,0
500,50,9,121.43,203,0
500,50,10,120.852,215,2
500,50,11,120.843,173,0
500,50,12,122.097,200,2
500,50,13,121.329,176,2
500,50,14,120.807,183,0
500,50,15,121.804,191,2
500,50,16,121.465,197,0
500,50,17,121.71,209,1
500,50,18,121.454,195,1
500,50,19,120.75,191,0
500,50,20,121.53,208,2
500,50,21,121.405,149,0
500,50,22,121.603,202,0
500,50,23,120.629,194,1
500,50,24,121.402,167,0
500,50,25,121.279,175,1
500,50,26,122.177,167,0
500,50,27,122.211,215,2
500,50,28,121.748,204,1
500,50,29,122.708,186,0
500,50,30,121.484,189,0
500,50,31,121.147,165,1
500,50,32,121.896,195,2
500,50,33,121.161,216,0
500,50,34,122.103,180,0
500,50,35,122.42,165,0
500,50,36,120.809,220,0
500,50,37,121.7,191,0
500,50,38,122.016,175,0
500,50,39,121.455,176,1
500,50,40,121.718,191,0
500,50,41,121.463,176,1
500,50,42,122.369,170,1
500,50,43,121.849,180,2
500,50,44,120.683,225,1
500,50,45,121.667,238,0
500,50,46,123.001,184,1
500,50,47,120.735,183,0
500,50,48,121.293,212,0
500,50,49,121.954,206,4
500,50,50,121.592,235,0
